use,name,effect,presc,score
Plaque Psoriasis,Cosentyx,7.75,17.0,6.740558456261886
Plaque Psoriasis,Dovonex,8.0,11.0,6.562115937095545
Plaque Psoriasis,Enbrel,10.0,15.5,8.403896918595901
Plaque Psoriasis,Etanercept,9.0,24.0,6.7439597343859985
Plaque Psoriasis,Humira,5.2,7.6,5.85894674310247
Plaque Psoriasis,Ixekizumab,5.0,7.75,6.316011879550222
Plaque Psoriasis,Otezla,6.478260869565218,25.652173913043477,6.514698836434705
Plaque Psoriasis,Secukinumab,8.8,18.2,6.911588740902526
Plaque Psoriasis,Taltz,10.0,20.5,7.44547302931826
Pneumococcal Disease Prophylaxis,Pneumococcal 13-valent vaccine,5.0,2.3333333333333335,4.865953339986814
Pneumococcal Disease Prophylaxis,Prevnar 13,3.5,9.0,5.924511577558918
Pneumonia,Amoxicillin,8.0,8.0,6.785657415594868
Pneumonia,Amoxicillin / clavulanate,6.0,3.0,6.383855104378132
Pneumonia,Avelox,9.0,21.125,7.744989545021787
Pneumonia,Azithromycin,3.5,12.0,6.284440877470757
Pneumonia,Cefixime,10.0,6.0,6.1731344641759245
Pneumonia,Cefpodoxime,8.0,12.0,5.1337406888149335
Pneumonia,Ceftriaxone,9.75,33.75,6.939977204105789
Pneumonia,Cefuroxime,4.0,28.666666666666668,4.909699639473446
Pneumonia,Cefzil,10.0,22.0,8.757200984608478
Pneumonia,Clarithromycin,8.5,9.5,7.3946514272485455
Pneumonia,Doxycycline,5.0,13.75,6.6231533911681595
Pneumonia,Factive,1.0,0.0,3.054420106447377
Pneumonia,Levaquin,3.75,26.5,6.425492755300908
Pneumonia,Levofloxacin,7.0,24.11111111111111,6.817783811328423
Pneumonia,Moxifloxacin,8.166666666666666,16.666666666666668,6.900212266851077
Pneumonia,Omnicef,1.0,4.0,6.548256302136768
Pneumonia,Penicillin VK,10.0,12.0,6.355865537958907
Pneumonia,Rocephin,10.0,19.5,6.562818270162531
Pneumonia,Vancomycin,9.0,7.5,7.000724560674958
Polycystic Ovary Syndrome,Aviane,1.0,14.0,5.1811107983024085
Polycystic Ovary Syndrome,Desogestrel / ethinyl estradiol,7.4,8.4,6.897677411931196
Polycystic Ovary Syndrome,Drospirenone / ethinyl estradiol / levomefolate calcium,10.0,0.0,6.109306553878856
Polycystic Ovary Syndrome,Ethinyl estradiol / levonorgestrel,2.6666666666666665,2.3333333333333335,5.310770500073029
Polycystic Ovary Syndrome,Ethinyl estradiol / norethindrone,5.833333333333333,10.944444444444445,5.970255259735925
Polycystic Ovary Syndrome,Gildess Fe 1 / 20,8.0,7.0,5.305232108701494
Polycystic Ovary Syndrome,Junel Fe 1 / 20,6.5,11.5,7.989694791075201
Polycystic Ovary Syndrome,LoSeasonique,5.5,7.5,6.822129527135135
Polycystic Ovary Syndrome,Loestrin 24 Fe,7.666666666666667,21.333333333333332,6.392556205792662
Polycystic Ovary Syndrome,Loestrin Fe 1 / 20,1.0,1.0,4.319273404069607
Polycystic Ovary Syndrome,Lutera,5.0,5.0,5.381957142457769
Polycystic Ovary Syndrome,Metformin,7.88,28.52,6.405219722414102
Polycystic Ovary Syndrome,Microgestin Fe 1 / 20,3.3333333333333335,6.0,7.39680895075075
Polycystic Ovary Syndrome,Ocella,9.0,11.0,7.648306726574672
Polycystic Ovary Syndrome,Seasonique,10.0,17.0,7.900790082378434
Polycystic Ovary Syndrome,Sronyx,5.0,6.0,3.916649591116808
Porphyria,Chlorpromazine,7.0,3.0,6.691877439202008
Post Traumatic Stress Disorde,Amitriptyline,9.0,14.0,7.476869800000706
Post Traumatic Stress Disorde,Asenapine,9.4,27.6,6.990416404230478
Post Traumatic Stress Disorde,Celexa,10.0,22.0,8.757200984608478
Post Traumatic Stress Disorde,Citalopram,10.0,22.0,8.757200984608478
Post Traumatic Stress Disorde,Dronabinol,10.0,6.0,6.1731344641759245
Post Traumatic Stress Disorde,Lamictal,9.0,94.0,6.276200625767022
Post Traumatic Stress Disorde,Lamotrigine,9.0,52.0,6.553091814024089
Post Traumatic Stress Disorde,Luvox,1.0,14.0,5.1811107983024085
Post Traumatic Stress Disorde,Mirtazapine,7.0,28.0,7.5966459924909735
Post Traumatic Stress Disorde,Paxil,4.0,24.0,6.549979483524875
Post Traumatic Stress Disorde,Prazosin,6.0,38.57142857142857,7.423935890188743
Post Traumatic Stress Disorde,Pristiq,9.0,9.0,8.753452412523746
Post Traumatic Stress Disorde,Quetiapine,6.615384615384615,14.307692307692308,6.6491728220636315
Post Traumatic Stress Disorde,Risperdal,10.0,30.0,7.346453168347591
Post Traumatic Stress Disorde,Risperidone,5.5,12.5,7.390782130199712
Post Traumatic Stress Disorde,Saphris,8.0,25.0,4.839710405165771
Post Traumatic Stress Disorde,Seroquel,2.0,25.0,5.377617106999336
Post Traumatic Stress Disorde,Seroquel XR,10.0,45.0,6.831298989280017
Post Traumatic Stress Disorde,Sertraline,6.5,18.125,6.051972538380978
Post Traumatic Stress Disorde,Venlafaxine,9.0,4.0,8.457255146738312
Post Traumatic Stress Disorde,Zoloft,9.0,42.0,8.154949057424771
Post-Cholecystectomy Diarrhea,Cholestyramine,9.0,9.0,8.753452412523746
Postherpetic Neuralgia,Capsaicin,4.5,22.0,3.9381660875289777
Postherpetic Neuralgia,Gabapentin,8.25,55.5,7.647229700526722
Postherpetic Neuralgia,Lidoderm,7.0,32.0,2.882524601776042
Postherpetic Neuralgia,Lyrica,6.5,24.5,6.446336685690287
Postherpetic Neuralgia,Neurontin,10.0,134.0,8.13240189293751
Postherpetic Neuralgia,Pregabalin,3.0,41.0,8.978238193885234
Postmenopausal Symptoms,Angeliq,6.0,12.0,1.9856152995334035
Postmenopausal Symptoms,Bazedoxifene / conjugated estrogens,10.0,14.0,7.369878171891573
Postmenopausal Symptoms,Climara,9.0,62.333333333333336,7.2775921715843
Postmenopausal Symptoms,Climara Pro,3.5,5.0,5.903574172384226
Postmenopausal Symptoms,CombiPatch,4.5,15.0,7.143784208310908
Postmenopausal Symptoms,Conjugated estrogens,6.8,16.2,7.0947846421797065
Postmenopausal Symptoms,Conjugated estrogens / medroxyprogesterone,6.0,12.0,8.00468808722301
Postmenopausal Symptoms,Drospirenone / estradiol,10.0,38.0,7.825642807358418
Postmenopausal Symptoms,Duavee,10.0,14.0,7.369878171891573
Postmenopausal Symptoms,Estraderm,10.0,20.0,6.998161370910088
Postmenopausal Symptoms,Estradiol,8.210526315789474,50.73684210526316,7.301258785736202
Postmenopausal Symptoms,Estradiol / levonorgestrel,3.75,6.0,5.4167538335940275
Postmenopausal Symptoms,Estradiol / norethindrone,5.0,26.0,4.6528727393349785
Postmenopausal Symptoms,Evamist,1.0,10.0,6.8294758571584
Postmenopausal Symptoms,Ogen,10.0,13.0,6.256623555456826
Postmenopausal Symptoms,Paxil,1.0,3.0,7.0500866311617765
Postmenopausal Symptoms,Premarin,9.0,34.5,8.276081080550592
Postmenopausal Symptoms,Prempro,10.0,6.0,6.1731344641759245
Postmenopausal Symptoms,Vivelle-Dot,10.0,50.0,6.165484183173448
Postoperative Ocular Inflammation,Bromfenac,10.0,5.0,7.170997223562014
Postoperative Ocular Inflammation,Dexamethasone / tobramycin,8.0,10.0,7.736175873181428
Postoperative Ocular Inflammation,Difluprednate,6.0,17.0,5.1385587970376365
Postoperative Ocular Inflammation,Durezol,8.0,21.5,5.8961872338956995
Postoperative Ocular Inflammation,Loteprednol,6.0,32.0,2.033711838126182
Postoperative Pain,Fentanyl,8.0,7.0,4.7681736026616495
Postoperative Pain,Ketorolac,7.25,12.75,7.159737723352462
Postoperative Pain,Sublimaze,7.0,13.0,2.616288020312773
Postoperative Pain,Toradol,4.666666666666667,13.0,7.115615391124515
Postoperative Pain,Toradol IV / IM,8.0,7.0,5.305232108701494
Postpartum Breast Pain,Testosterone,10.0,2.0,8.074493292790843
Postpartum Depression,Celexa,7.0,27.333333333333332,5.272950229089333
Postpartum Depression,Citalopram,10.0,44.0,8.58522208037451
Postpartum Depression,Effexor XR,9.0,16.0,8.805914067059051
Postpartum Depression,Fluoxetine,10.0,5.0,7.170997223562014
Postpartum Depression,Paroxetine,9.0,14.0,6.921636634015353
Postpartum Depression,Sertraline,10.0,39.0,7.19431641656822
Postpartum Depression,Venlafaxine,10.0,26.0,6.653815670753763
Postpartum Depression,Zoloft,9.0,25.0,6.878216176831883
Postural Orthostatic Tachycardia Syndrome,Florinef Acetate,10.0,15.0,8.482883456649951
Postural Orthostatic Tachycardia Syndrome,Fludrocortisone,10.0,18.0,6.633970466631683
Postural Orthostatic Tachycardia Syndrome,Midodrine,10.0,45.0,6.831298989280017
Postural Orthostatic Tachycardia Syndrome,ProAmatine,5.5,34.5,5.7075977062725105
Pre-Exposure Prophylaxis,Truvada,8.0,0.0,4.821588697606812
Precocious Puberty,Leuprolide,5.5,29.0,5.400318265258318
Precocious Puberty,Lupron Depot-PED,6.0,14.25,6.300294139872878
Premature Lab,Hydroxyprogesterone,8.11111111111111,9.444444444444445,7.179397833820484
Premature Lab,Makena,8.428571428571429,11.142857142857142,7.42744510737616
Premature Ventricular Depolarizations,Metoprolol,4.0,12.0,6.059202612994347
Premenstrual Dysphoric Disorde,Beyaz,4.0,3.0,8.58780655657903
Premenstrual Dysphoric Disorde,Citalopram,9.333333333333334,31.0,7.236805684629718
Premenstrual Dysphoric Disorde,Drospirenone / ethinyl estradiol,7.9,17.0,6.517285810527104
Premenstrual Dysphoric Disorde,Drospirenone / ethinyl estradiol / levomefolate calcium,10.0,11.0,7.544492890288928
Premenstrual Dysphoric Disorde,Escitalopram,8.0,53.0,7.837401224800883
Premenstrual Dysphoric Disorde,Fluoxetine,7.583333333333333,40.416666666666664,7.371499963115649
Premenstrual Dysphoric Disorde,Gianvi,9.5,26.5,7.519731012841039
Premenstrual Dysphoric Disorde,Loryna,1.0,3.0,7.0500866311617765
Premenstrual Dysphoric Disorde,Prozac,10.0,82.0,6.189839516076825
Premenstrual Dysphoric Disorde,Sarafem,10.0,104.0,7.1902107628272365
Premenstrual Dysphoric Disorde,Sertraline,9.5,62.75,8.223789802122177
Premenstrual Dysphoric Disorde,Venlafaxine,9.0,39.0,7.301039252524406
Premenstrual Dysphoric Disorde,Yasmin,10.0,48.0,8.34304217326435
Premenstrual Dysphoric Disorde,Yaz,7.857142857142857,18.857142857142858,6.578757042852596
Premenstrual Dysphoric Disorde,Zoloft,9.0,55.25,6.725313455913411
Premenstrual Syndrome,Acetaminophen / pamabrom / pyrilamine,9.0,0.0,6.227844379644332
Premenstrual Syndrome,Ethinyl estradiol / levonorgestrel,10.0,4.0,8.358950719271757
Prevention of Atherothrombotic Events,Brilinta,6.0,1.0,6.1186809395689945
Prevention of Bladder infection,Hiprex,10.0,53.0,8.664924230348454
Prevention of Bladder infection,Macrobid,6.333333333333333,37.0,6.411010736648333
Prevention of Bladder infection,Macrodantin,7.0,1.0,3.7663548709513903
Prevention of Bladder infection,Nitrofurantoin,8.5,17.25,6.874304222720536
Prevention of Cardiovascular Disease,Lipitor,1.0,71.0,5.990640343433827
Prevention of Dental Caries,Clinpro 5000,10.0,3.0,8.745991303284766
Prevention of Dental Caries,Fluoride,4.0,6.666666666666667,5.911146175899872
Prevention of Dental Caries,Pro-Den Rx,1.0,0.0,3.054420106447377
Prevention of Hypokalemia,Klor-Con,10.0,10.0,8.574485878929147
Prevention of Hypokalemia,Potassium chloride,10.0,14.0,7.369878171891573
Prevention of Osteoporosis,Zoledronic acid,10.0,66.0,8.756848808764945
Prevention of Thromboembolism in Atrial Fibrillation,Apixaban,6.090909090909091,32.72727272727273,6.61530919871334
Prevention of Thromboembolism in Atrial Fibrillation,Dabigatran,9.0,34.45454545454545,7.22315217028741
Prevention of Thromboembolism in Atrial Fibrillation,Eliquis,8.666666666666666,42.166666666666664,6.612834508043672
Prevention of Thromboembolism in Atrial Fibrillation,Pradaxa,8.666666666666666,81.66666666666667,7.604211845667996
Primary Hyperaldosteronism,Spironolactone,9.5,37.5,8.560569244385398
Primary Immunodeficiency Syndrome,Hizentra,9.0,11.0,7.648306726574672
Primary Immunodeficiency Syndrome,Immune globulin intravenous,10.0,16.5,7.5584269616408175
Primary Immunodeficiency Syndrome,Immune globulin subcutaneous,1.0,15.0,6.71052568386338
Primary Nocturnal Enuresis,Desmopressin,8.0,13.0,5.008960616814497
Primary Ovarian Failure,Conjugated estrogens,5.0,23.0,6.738710100639381
Progesterone Insufficiency,Progesterone,3.5,3.5,2.7936401948958696
Progesterone Insufficiency,Prometrium,8.666666666666666,53.0,7.874485339054277
Prostate Cance,Abiraterone,10.0,57.0,6.26853519358079
Prostate Cance,Casodex,9.0,137.0,7.208907903240856
Prostate Cance,Degarelix,7.0,23.0,5.970012715527637
Prostate Cance,Eligard,8.0,11.666666666666666,8.06856375126762
Prostate Cance,Enzalutamide,1.0,3.0,7.0500866311617765
Prostate Cance,Goserelin,10.0,61.0,7.879508924206853
Prostate Cance,Leuprolide,5.666666666666667,30.333333333333332,5.785804390907265
Prostate Cance,Lupron,7.0,97.25,4.991107731266852
Prostate Cance,Lupron Depot,6.2,34.8,7.338679350761916
Prostate Cance,Trelstar LA,8.0,22.0,7.94042769749102
Prostate Cance,Xtandi,1.0,0.0,3.054420106447377
Prostate Cance,Zoladex,1.0,56.0,3.508197034006709
Prostatitis,Avelox,10.0,45.0,6.831298989280017
Prostatitis,Bactrim,1.0,4.0,6.548256302136768
Prostatitis,Cipro,3.25,24.75,7.053321891117698
Prostatitis,Ciprofloxacin,3.0,13.25,7.070234678122543
Prostatitis,Doxycycline,10.0,5.0,7.170997223562014
Prostatitis,Levaquin,1.0,6.0,3.1839555369340493
Prostatitis,Levofloxacin,1.0,22.0,7.064415428840003
Prostatitis,Sulfamethoxazole / trimethoprim,4.2,13.0,6.6768936336292395
Pruritus,Diphenhydramine / hydrocortisone,10.0,0.0,6.109306553878856
Pruritus,Gabapentin,10.0,24.0,6.975487703374523
Pruritus,Hydroxyzine,8.166666666666666,23.666666666666668,6.591988872081223
Pruritus,Pramoxine,8.0,0.0,4.821588697606812
Pruritus,Prax,8.0,0.0,4.821588697606812
Pruritus of Partial Biliary Obstruction,Cholestyramine,10.0,20.0,6.998161370910088
Pseudobulbar Affect,Dextromethorphan / quinidine,8.0,47.0,5.298536613384881
Pseudobulbar Affect,Nuedexta,10.0,20.0,6.998161370910088
"Pseudogout, Prophylaxis",Colchicine,10.0,7.0,6.493653305451713
Pseudotumor Cerebri,Acetazolamide,6.111111111111111,13.222222222222221,6.892627294216616
Pseudotumor Cerebri,Diamox,7.0,28.666666666666668,7.540168395066034
Psoriasis,Acitretin,9.0,1.0,6.920059185010526
Psoriasis,Adalimumab,7.411764705882353,33.705882352941174,6.75260395889686
Psoriasis,Betamethasone / calcipotriene,7.0,5.625,7.562014234656427
Psoriasis,Calcipotriene,8.0,30.0,6.647971806532128
Psoriasis,Calcitriol,5.0,5.0,5.381957142457769
Psoriasis,Clobetasol,9.5,9.5,7.340789301732739
Psoriasis,Clobex,6.333333333333333,60.333333333333336,5.756936110042073
Psoriasis,Clocortolone,9.0,16.0,8.805914067059051
Psoriasis,Cloderm,9.0,16.0,8.805914067059051
Psoriasis,Coal tar,8.0,32.0,5.152374112686672
Psoriasis,Cordran Tape,10.0,12.333333333333334,7.29469251834734
Psoriasis,Cyclosporine,10.0,3.0,8.745991303284766
Psoriasis,DesOwen,8.0,49.0,6.096485368673874
Psoriasis,Desoximetasone,9.333333333333334,9.333333333333334,7.365694746655983
Psoriasis,Dovonex,6.333333333333333,25.333333333333332,5.910996433651228
Psoriasis,Elocon,10.0,42.5,7.574952825356245
Psoriasis,Enbrel,9.666666666666666,19.666666666666668,7.692928262979568
Psoriasis,Etanercept,9.5,6.0,8.749721857904255
Psoriasis,Fluocinonide,7.0,8.333333333333334,7.490073873653813
Psoriasis,Flurandrenolide,10.0,4.0,8.358950719271757
Psoriasis,Halobetasol,9.0,7.0,6.607445106972985
Psoriasis,Humira,7.375,30.4375,6.528575550958916
Psoriasis,Infliximab,10.0,0.0,6.109306553878856
Psoriasis,Kenalog,10.0,6.0,6.1731344641759245
Psoriasis,Kenalog-40,9.0,10.0,8.671579904027597
Psoriasis,Methotrexate,8.866666666666667,54.4,6.916585851211351
Psoriasis,Mometasone,10.0,35.333333333333336,7.404471075156484
Psoriasis,Olux,9.333333333333334,15.333333333333334,6.769213888074652
Psoriasis,Prednisone,10.0,2.0,8.074493292790843
Psoriasis,Soriatane,4.5,33.5,5.2838147599459475
Psoriasis,Stelara,8.428571428571429,33.214285714285715,6.846735928641161
Psoriasis,Taclonex,6.857142857142857,12.857142857142858,6.770629497446266
Psoriasis,Tazorac,10.0,27.0,7.921906947449914
Psoriasis,Ustekinumab,9.0,39.375,7.824123026393809
Psoriasis,Vectical,8.0,6.0,4.903100820083972
Psoriatic Arthritis,Adalimumab,6.8,32.6,7.243676174100559
Psoriatic Arthritis,Apremilast,4.8,19.7,6.17715660917205
Psoriatic Arthritis,Cosentyx,2.0,5.0,6.577285637571317
Psoriatic Arthritis,Enbrel,7.666666666666667,24.5,6.055801184997255
Psoriatic Arthritis,Etanercept,8.75,20.0,6.9593543811123695
Psoriatic Arthritis,Golimumab,9.0,8.0,7.839952234736723
Psoriatic Arthritis,Humira,7.8,24.0,7.851032091565349
Psoriatic Arthritis,Infliximab,10.0,19.333333333333332,8.154964978244779
Psoriatic Arthritis,Leflunomide,8.0,21.0,7.3518843048542895
Psoriatic Arthritis,Methotrexate,5.0,5.333333333333333,6.344006962698103
Psoriatic Arthritis,Otezla,5.0,17.142857142857142,6.166212683883368
Psoriatic Arthritis,Simponi,6.5,30.5,5.682962033612963
Psoriatic Arthritis,Stelara,2.0,18.0,5.968740302050179
Psoriatic Arthritis,Sulfasalazine,4.5,37.5,5.9137081416383435
Psoriatic Arthritis,Ustekinumab,1.0,11.0,5.433997586477339
Psychosis,Fanapt,9.0,5.0,7.277927183306573
Psychosis,Fluphenazine,1.0,0.0,3.054420106447377
Psychosis,Haldol,10.0,74.0,7.323018196415763
Psychosis,Haloperidol,6.142857142857143,8.428571428571429,6.556795837938468
Psychosis,Iloperidone,6.0,24.5,7.504506696998816
Psychosis,Perphenazine,1.0,3.0,7.0500866311617765
Psychosis,Prolixin,1.0,5.0,4.884977122534999
Psychosis,Trilafon,9.0,45.0,6.941455322987079
Pulmonary Embolism,Apixaban,7.0,25.5,5.164288544205116
Pulmonary Embolism,Fondaparinux,8.0,0.0,4.821588697606812
Pulmonary Embolism,Rivaroxaban,6.444444444444445,25.666666666666668,6.958785322129281
Pulmonary Embolism,Xarelto,7.6,30.2,5.834447179808204
"Pulmonary Embolism, First Event",Coumadin,10.0,58.0,7.393285995684158
"Pulmonary Embolism, Recurrent Event",Warfarin,8.666666666666666,26.333333333333332,5.93961841768706
"Pulmonary Embolism, Recurrent Event",Xarelto,10.0,12.0,6.355865537958907
Pulmonary Hypertension,Adcirca,5.0,8.0,6.132623614626235
Pulmonary Hypertension,Ambrisentan,10.0,10.0,8.574485878929147
Pulmonary Hypertension,Bosentan,9.0,0.0,6.227844379644332
Pulmonary Hypertension,Letairis,9.333333333333334,17.0,6.932836544721198
Pulmonary Hypertension,Revatio,9.0,9.0,8.753452412523746
Pulmonary Hypertension,Selexipag,6.5,12.0,3.3113858405844763
Pulmonary Hypertension,Sildenafil,10.0,32.0,6.370760113378997
Pulmonary Hypertension,Tadalafil,5.0,8.0,6.132623614626235
Pulmonary Hypertension,Tracleer,9.0,0.0,6.227844379644332
Pulmonary Hypertension,Tyvaso,8.333333333333334,10.666666666666666,6.034848993874722
Pupillary Dilation,Paremyd,2.0,2.0,7.579306469455799
Raynaud's Syndrome,Amlodipine,3.0,51.0,6.753157892897464
Raynaud's Syndrome,Isoxsuprine,9.0,3.0,8.842186219376321
Raynaud's Syndrome,Isradipine,5.0,4.0,6.916893730093862
Raynaud's Syndrome,Nifedipine,8.125,18.125,6.477641115449199
Raynaud's Syndrome,Norvasc,7.0,53.0,6.583882046776493
Raynaud's Syndrome,Procardia,10.0,26.0,6.653815670753763
Reflex Sympathetic Dystrophy Syndrome,Amitriptyline,1.0,0.0,3.054420106447377
Reflex Sympathetic Dystrophy Syndrome,Gabapentin,2.5,4.5,5.83436425836069
Reflex Sympathetic Dystrophy Syndrome,Lyrica,4.5,7.0,6.529870681630838
Reflex Sympathetic Dystrophy Syndrome,Milnacipran,1.0,9.0,6.935684111767527
Reflex Sympathetic Dystrophy Syndrome,Pregabalin,10.0,6.0,6.1731344641759245
Reflex Sympathetic Dystrophy Syndrome,Savella,1.0,9.0,6.935684111767527
Reiter's Syndrome,Adalimumab,9.0,2.0,8.174543577159849
Reiter's Syndrome,Humira,9.0,2.0,8.174543577159849
Rejection Prophylaxis,Myfortic,10.0,18.0,6.633970466631683
Renal Cell Carcinoma,Everolimus,7.0,68.0,4.023425597024732
Renal Cell Carcinoma,Pazopanib,9.5,72.0,8.758958623540696
Renal Cell Carcinoma,Sorafenib,10.0,9.0,8.656796740464273
Renal Cell Carcinoma,Sunitinib,7.6,73.4,6.830655764672751
Renal Cell Carcinoma,Sutent,8.5,93.0,7.495985020269478
Renal Cell Carcinoma,Votrient,8.125,70.5,5.579492445054031
Renal Transplant,Imuran,10.0,21.0,8.233307958262657
Restless Legs Syndrome,Carbidopa / levodopa,8.75,24.5,6.809947441141663
Restless Legs Syndrome,Clonazepam,9.666666666666666,55.833333333333336,7.655968232336245
Restless Legs Syndrome,Gabapentin,9.8,64.8,6.933316871733405
Restless Legs Syndrome,Gabapentin enacarbil,10.0,18.5,8.471420268739214
Restless Legs Syndrome,Horizant,3.0,18.0,6.874697770645459
Restless Legs Syndrome,Klonopin,7.5,56.0,5.383104051991964
Restless Legs Syndrome,Mirapex,7.384615384615385,32.07692307692308,7.472840106734058
Restless Legs Syndrome,Neupro,5.5,17.5,6.794749891260645
Restless Legs Syndrome,Neurontin,8.0,73.0,7.602693675892517
Restless Legs Syndrome,Pramipexole,7.071428571428571,19.285714285714285,7.582808506182896
Restless Legs Syndrome,Pregabalin,10.0,41.0,8.743005258264253
Restless Legs Syndrome,Requip,8.0,44.55555555555556,5.746097535252772
Restless Legs Syndrome,Ropinirole,7.65,23.5,6.530634704772167
Restless Legs Syndrome,Rotigotine,9.8,28.0,8.314818029749599
Restless Legs Syndrome,Sinemet,7.2,50.6,6.3940190999615805
Restless Legs Syndrome,Tramadol,8.615384615384615,30.0,6.909466824784237
Reversal of Nondepolarizing Muscle Relaxants,Pyridostigmine,1.0,10.0,6.8294758571584
Rheumatoid Arthritis,Abatacept,10.0,71.0,7.942854238380488
Rheumatoid Arthritis,Acetaminophen / hydrocodone,8.666666666666666,30.333333333333332,6.450783555035746
Rheumatoid Arthritis,Actemra,7.0,9.0,6.573012972205689
Rheumatoid Arthritis,Adalimumab,6.5,48.25,6.188018617580611
Rheumatoid Arthritis,Aleve,7.5,57.0,3.9777264415353177
Rheumatoid Arthritis,Arava,6.5,95.0,5.755653985301239
Rheumatoid Arthritis,Auranofin,10.0,16.0,8.709532579215772
Rheumatoid Arthritis,Celebrex,9.0,103.0,7.6474018520249984
Rheumatoid Arthritis,Celecoxib,6.0,61.0,7.0854355588748135
Rheumatoid Arthritis,Certolizumab,8.5,40.5,5.648323067060294
Rheumatoid Arthritis,Corticotropin,10.0,5.0,7.170997223562014
Rheumatoid Arthritis,Diclofenac,8.2,14.6,7.656180804777096
Rheumatoid Arthritis,Diclofenac / misoprostol,9.0,28.0,8.811472745889803
Rheumatoid Arthritis,Enbrel,8.3,41.5,7.267596705293232
Rheumatoid Arthritis,Esomeprazole / naproxen,9.5,46.5,7.642248748125715
Rheumatoid Arthritis,Etanercept,8.375,32.25,7.053642619718047
Rheumatoid Arthritis,Famotidine / ibuprofen,9.0,6.0,6.290834689334499
Rheumatoid Arthritis,Feldene,5.0,10.0,7.181786620054445
Rheumatoid Arthritis,Golimumab,6.142857142857143,23.714285714285715,6.133409879961233
Rheumatoid Arthritis,Humira,6.333333333333333,42.46666666666667,6.475987356844408
Rheumatoid Arthritis,Hydroxychloroquine,6.090909090909091,49.63636363636363,6.229722007702028
Rheumatoid Arthritis,Imuran,1.0,14.0,5.1811107983024085
Rheumatoid Arthritis,Infliximab,9.0,9.333333333333334,7.5123784189780425
Rheumatoid Arthritis,Leflunomide,8.125,93.375,6.37631019889634
Rheumatoid Arthritis,Lortab,10.0,55.5,7.4159048426181915
Rheumatoid Arthritis,Meloxicam,6.25,37.75,6.184867080449793
Rheumatoid Arthritis,Methotrexate,7.846153846153846,72.6923076923077,6.688656173845287
Rheumatoid Arthritis,Methyl salicylate,10.0,1.0,6.80968357898411
Rheumatoid Arthritis,Methylprednisolone,7.25,15.0,7.484069679080809
Rheumatoid Arthritis,Mobic,4.5,66.5,7.251966575445442
Rheumatoid Arthritis,Nabumetone,6.5,31.5,6.5384384036703285
Rheumatoid Arthritis,Naproxen,7.0,42.0,4.35686319263469
Rheumatoid Arthritis,Orencia,7.857142857142857,68.28571428571429,7.150546857637222
Rheumatoid Arthritis,Piroxicam,10.0,17.0,7.900790082378434
Rheumatoid Arthritis,Plaquenil,7.8,110.0,7.400771646935411
Rheumatoid Arthritis,Prednisone,6.333333333333333,80.33333333333333,6.65679059438396
Rheumatoid Arthritis,Remicade,9.142857142857142,29.285714285714285,7.887919516348286
Rheumatoid Arthritis,Rituxan,6.0,26.5,7.677185136399642
Rheumatoid Arthritis,Rituximab,7.333333333333333,42.55555555555556,7.140431472913706
Rheumatoid Arthritis,Simponi,5.333333333333333,35.333333333333336,6.629307051340217
Rheumatoid Arthritis,Simponi Aria,6.75,10.5,5.8461323126941585
Rheumatoid Arthritis,Sulfasalazine,5.0,47.0,6.093064693885368
Rheumatoid Arthritis,Sulfazine,5.0,100.0,4.160641289952293
Rheumatoid Arthritis,Tofacitinib,8.0,52.0,5.952774969685998
Rheumatoid Arthritis,Triamcinolone,10.0,15.5,8.706998862536375
Rheumatoid Arthritis,Ultram,8.0,96.0,6.836689414915247
Rheumatoid Arthritis,Vicodin,10.0,83.0,7.217674206269202
Rheumatoid Arthritis,Voltaren,5.666666666666667,20.666666666666668,6.49683745648593
Rheumatoid Arthritis,Xeljanz,3.5,24.25,5.780026775225275
Rhinitis,Chlorcyclizine / phenylephrine,10.0,16.0,8.709532579215772
Rhinitis,Chlorpheniramine / methscopolamine / phenylephrine,10.0,4.0,8.358950719271757
Rhinitis,Dallergy,10.0,16.0,8.709532579215772
Rhinitis,Flonase,5.75,24.25,6.819299435635125
Rhinitis,Fluticasone,9.285714285714286,13.285714285714286,6.905063074252956
Rhinitis,Veramyst,7.5,17.0,5.591674851934274
Rhinorrhea,Ipratropium,5.0,0.0,3.8128660300863055
Rosacea,Accutane,9.0,19.0,6.245772451546388
Rosacea,Azelaic acid,8.8,15.0,6.5733245983241755
Rosacea,Brimonidine,5.333333333333333,16.88888888888889,6.350674121395728
Rosacea,Clarifoam EF,10.0,35.0,8.002125362211402
Rosacea,Doryx,10.0,27.0,7.921906947449914
Rosacea,Doxycycline,8.933333333333334,25.8,7.082308466495704
Rosacea,Finacea,6.666666666666667,23.833333333333332,6.2302445036639575
Rosacea,Isotretinoin,8.0,0.0,4.821588697606812
Rosacea,Ivermectin,6.9,18.2,6.256693725006878
Rosacea,MetroGel,8.0,64.0,5.94565462905292
Rosacea,Metronidazole,7.0,30.363636363636363,6.731750143954058
Rosacea,Minocycline,5.5,15.0,7.1866432643698355
Rosacea,Mirvaso,3.111111111111111,17.444444444444443,6.252859311691846
Rosacea,Oracea,8.833333333333334,43.666666666666664,6.383383532530098
Rosacea,Oxymetazoline,2.0,4.666666666666667,6.454033137765216
Rosacea,Rhofade,1.0,6.0,6.12763997051361
Rosacea,Rozex,1.0,23.0,6.358347107570019
